"","Comp","Z","p_value"
"1.151","Electrona antarctica - Electrona carlsbergi","3.36882859053046","0.011323253722037"
"2.151","Electrona antarctica - Gymnoscopelus braueri","0.575935342852996","1"
"3.151","Electrona carlsbergi - Gymnoscopelus braueri","-2.85000759058955","0.0655772786137947"
"4.151","Electrona antarctica - Gymnoscopelus nicholsi","5.72878522189254","1.51728548927832e-07"
"5.151","Electrona carlsbergi - Gymnoscopelus nicholsi","2.61968813929859","0.132015316156161"
"6.151","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.27974821042419","1.940422947582e-06"
"7.151","Electrona antarctica - Krefftichthys anderssoni","0.38657955162355","1"
"8.151","Electrona carlsbergi - Krefftichthys anderssoni","-3.03389741315456","0.0362124761509217"
"9.151","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.191831135391538","1"
"10.151","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.44587884691007","7.73253251287068e-07"
"11.151","Electrona antarctica - Protomyctophum bolini","3.9793565378454","0.00103653065727639"
"12.151","Electrona carlsbergi - Protomyctophum bolini","0.455170009723601","1"
"13.151","Gymnoscopelus braueri - Protomyctophum bolini","3.44791224927422","0.00847406319387261"
"14.151","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.29376861253317","0.327056898468877"
"15.151","Krefftichthys anderssoni - Protomyctophum bolini","3.63974338466576","0.00409364819520194"
"1.152","Electrona antarctica - Electrona carlsbergi","2.83736020241285","0.0682323930404826"
"2.152","Electrona antarctica - Gymnoscopelus braueri","-0.167850008846047","1"
"3.152","Electrona carlsbergi - Gymnoscopelus braueri","-3.03446673149067","0.0361441994705484"
"4.152","Electrona antarctica - Gymnoscopelus nicholsi","4.53707637029832","8.55591827270236e-05"
"5.152","Electrona carlsbergi - Gymnoscopelus nicholsi","1.92481285088379","0.813791635581798"
"6.152","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.72889399470784","3.38619304841096e-05"
"7.152","Electrona antarctica - Krefftichthys anderssoni","-1.34384913332366","1"
"8.152","Electrona carlsbergi - Krefftichthys anderssoni","-4.17651931373651","0.000444005430782691"
"9.152","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.19137231453692","1"
"10.152","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.76065268446227","1.2568394315736e-07"
"11.152","Electrona antarctica - Protomyctophum bolini","3.30035079893538","0.0144846065003067"
"12.152","Electrona carlsbergi - Protomyctophum bolini","0.33362054496314","1"
"13.152","Gymnoscopelus braueri - Protomyctophum bolini","3.51353869032922","0.00663270017626466"
"14.152","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.68608023170323","1"
"15.152","Krefftichthys anderssoni - Protomyctophum bolini","4.70491100486614","3.80965079204673e-05"
"1.153","Electrona antarctica - Electrona carlsbergi","2.32572935301607","0.300494903249235"
"2.153","Electrona antarctica - Gymnoscopelus braueri","-0.0957269581700112","1"
"3.153","Electrona carlsbergi - Gymnoscopelus braueri","-2.44664554945238","0.21628884674993"
"4.153","Electrona antarctica - Gymnoscopelus nicholsi","4.61416907166022","5.92006590959663e-05"
"5.153","Electrona carlsbergi - Gymnoscopelus nicholsi","2.45323354512037","0.212367578414213"
"6.153","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.74346685755747","3.15136993551544e-05"
"7.153","Electrona antarctica - Krefftichthys anderssoni","-0.409658927839882","1"
"8.153","Electrona carlsbergi - Krefftichthys anderssoni","-2.75151551844173","0.0889803137135488"
"9.153","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.318035829728076","1"
"10.153","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.01889396541565","7.79547355639263e-06"
"11.153","Electrona antarctica - Protomyctophum bolini","2.94891484291397","0.0478337748404251"
"12.153","Electrona carlsbergi - Protomyctophum bolini","0.510109229158657","1"
"13.153","Gymnoscopelus braueri - Protomyctophum bolini","3.08444272958499","0.0305900803583397"
"14.153","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.07226109721866","0.573616474887207"
"15.153","Krefftichthys anderssoni - Protomyctophum bolini","3.40247855931307","0.0100166391942192"
"1.154","Electrona antarctica - Electrona carlsbergi","3.0179706295726","0.0381710349475292"
"2.154","Electrona antarctica - Gymnoscopelus braueri","-0.123264850246316","1"
"3.154","Electrona carlsbergi - Gymnoscopelus braueri","-3.17394972383874","0.0225569604673699"
"4.154","Electrona antarctica - Gymnoscopelus nicholsi","4.9510224022415","1.10736905875349e-05"
"5.154","Electrona carlsbergi - Gymnoscopelus nicholsi","2.16972110665722","0.450419701607204"
"6.154","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.10778842879845","4.88926980058782e-06"
"7.154","Electrona antarctica - Krefftichthys anderssoni","-0.756111836723673","1"
"8.154","Electrona carlsbergi - Krefftichthys anderssoni","-3.78852886767443","0.00227312979635476"
"9.154","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.641119847229613","1"
"10.154","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.66301450336969","2.23104874281603e-07"
"11.154","Electrona antarctica - Protomyctophum bolini","3.80835934133349","0.00209837826241731"
"12.154","Electrona carlsbergi - Protomyctophum bolini","0.644183697313639","1"
"13.154","Gymnoscopelus braueri - Protomyctophum bolini","3.98302015326114","0.00102067474271415"
"14.154","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.65839179228891","1"
"15.154","Krefftichthys anderssoni - Protomyctophum bolini","4.62414000049075","5.64233630819895e-05"
"1.155","Electrona antarctica - Electrona carlsbergi","2.86134289847833","0.0632775777661386"
"2.155","Electrona antarctica - Gymnoscopelus braueri","-0.300556422089951","1"
"3.155","Electrona carlsbergi - Gymnoscopelus braueri","-3.18761336390549","0.0215178318952478"
"4.155","Electrona antarctica - Gymnoscopelus nicholsi","4.70607268609164","3.78801763823882e-05"
"5.155","Electrona carlsbergi - Gymnoscopelus nicholsi","2.06885211317765","0.578399496217151"
"6.155","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.01597939284572","7.91459764678767e-06"
"7.155","Electrona antarctica - Krefftichthys anderssoni","-1.06794568128297","1"
"8.155","Electrona carlsbergi - Krefftichthys anderssoni","-3.93285106587947","0.0012591637785641"
"9.155","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.777420917113075","1"
"10.155","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.68924565649904","1.91402687808577e-07"
"11.155","Electrona antarctica - Protomyctophum bolini","3.21747485706765","0.0193986542119241"
"12.155","Electrona carlsbergi - Protomyctophum bolini","0.228865971118059","1"
"13.155","Gymnoscopelus braueri - Protomyctophum bolini","3.56402056806383","0.00547825977465565"
"14.155","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.92944704129219","0.805130828827878"
"15.155","Krefftichthys anderssoni - Protomyctophum bolini","4.34144148517691","0.000212326467245949"
"1.156","Electrona antarctica - Electrona carlsbergi","3.54351736434071","0.0059224096365623"
"2.156","Electrona antarctica - Gymnoscopelus braueri","0.229482433969204","1"
"3.156","Electrona carlsbergi - Gymnoscopelus braueri","-3.36324807059684","0.0115546663674051"
"4.156","Electrona antarctica - Gymnoscopelus nicholsi","5.05545832773175","6.4403756620339e-06"
"5.156","Electrona carlsbergi - Gymnoscopelus nicholsi","1.80650971038306","1"
"6.156","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.9037683489035","1.41023033181729e-05"
"7.156","Electrona antarctica - Krefftichthys anderssoni","-0.602686438012834","1"
"8.156","Electrona carlsbergi - Krefftichthys anderssoni","-4.17139544871147","0.000454109932340938"
"9.156","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.843047358168074","1"
"10.156","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.63386877767041","2.64316680654153e-07"
"11.156","Electrona antarctica - Protomyctophum bolini","3.1894124337137","0.0213843483960316"
"12.156","Electrona carlsbergi - Protomyctophum bolini","-0.488759791554361","1"
"13.156","Gymnoscopelus braueri - Protomyctophum bolini","2.99862353743614","0.0406803274703177"
"14.156","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.30688418909784","0.315919157744156"
"15.156","Krefftichthys anderssoni - Protomyctophum bolini","3.84167089560422","0.00183299415887445"
"1.157","Electrona antarctica - Electrona carlsbergi","2.0340879255532","0.629140967322415"
"2.157","Electrona antarctica - Gymnoscopelus braueri","-1.04040778920666","1"
"3.157","Electrona carlsbergi - Gymnoscopelus braueri","-3.06891049082561","0.0322261425441684"
"4.157","Electrona antarctica - Gymnoscopelus nicholsi","4.10224315325709","0.00061374592276314"
"5.157","Electrona carlsbergi - Gymnoscopelus nicholsi","2.21081588177853","0.405728843849252"
"6.157","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.05532612253975","6.44483889806683e-06"
"7.157","Electrona antarctica - Krefftichthys anderssoni","-0.856035045114834","1"
"8.157","Electrona carlsbergi - Krefftichthys anderssoni","-2.88985987411757","0.0578120373046442"
"9.157","Gymnoscopelus braueri - Krefftichthys anderssoni","0.186782947618077","1"
"10.157","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-4.89356734490875","1.48536610841439e-05"
"11.157","Electrona antarctica - Protomyctophum bolini","2.48758958422617","0.19291808643726"
"12.157","Electrona carlsbergi - Protomyctophum bolini","0.357247255911894","1"
"13.157","Gymnoscopelus braueri - Protomyctophum bolini","3.57411694361076","0.00527117782766827"
"14.157","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.96005005327644","0.749849103928818"
"15.157","Krefftichthys anderssoni - Protomyctophum bolini","3.38733399599268","0.0105863119052024"
"1.158","Electrona antarctica - Electrona carlsbergi","3.29332751032434","0.0148513606665343"
"2.158","Electrona antarctica - Gymnoscopelus braueri","0.741424960949643","1"
"3.158","Electrona carlsbergi - Gymnoscopelus braueri","-2.61288650359783","0.13467166766595"
"4.158","Electrona antarctica - Gymnoscopelus nicholsi","4.63581579076183","5.33298726554626e-05"
"5.158","Electrona carlsbergi - Gymnoscopelus nicholsi","1.61763978432049","1"
"6.158","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.03085386421013","0.000833618856991755"
"7.158","Electrona antarctica - Krefftichthys anderssoni","-0.897997547326347","1"
"8.158","Electrona carlsbergi - Krefftichthys anderssoni","-4.20498523054223","0.00039164880991603"
"9.158","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.66085377746884","1"
"10.158","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.46919542746949","6.78124593281912e-07"
"11.158","Electrona antarctica - Protomyctophum bolini","2.80440647592308","0.0756139645682922"
"12.158","Electrona carlsbergi - Protomyctophum bolini","-0.60945527881065","1"
"13.158","Gymnoscopelus braueri - Protomyctophum bolini","2.08994973821307","0.549334724008524"
"14.158","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.22090429828497","0.395361660756275"
"15.158","Krefftichthys anderssoni - Protomyctophum bolini","3.75080351568191","0.00264403186453511"
"1.159","Electrona antarctica - Electrona carlsbergi","2.22802207274932","0.388185646923461"
"2.159","Electrona antarctica - Gymnoscopelus braueri","-0.431164710223281","1"
"3.159","Electrona carlsbergi - Gymnoscopelus braueri","-2.67351890639403","0.112590067610725"
"4.159","Electrona antarctica - Gymnoscopelus nicholsi","4.79607746551415","2.4270409361875e-05"
"5.159","Electrona carlsbergi - Gymnoscopelus nicholsi","2.71765144160797","0.0986205894252517"
"6.159","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.22145675902563","2.6628162573218e-06"
"7.159","Electrona antarctica - Krefftichthys anderssoni","-0.859706764058342","1"
"8.159","Electrona carlsbergi - Krefftichthys anderssoni","-3.08969061009379","0.0300547640053648"
"9.159","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.434144148517691","1"
"10.159","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.59743662054632","3.26316512464831e-07"
"11.159","Electrona antarctica - Protomyctophum bolini","2.98720562618198","0.0422310430852192"
"12.159","Electrona carlsbergi - Protomyctophum bolini","0.646176311490041","1"
"13.159","Gymnoscopelus braueri - Protomyctophum bolini","3.4630568125946","0.00801113423046747"
"14.159","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.22236158456994","0.393883189334767"
"15.159","Krefftichthys anderssoni - Protomyctophum bolini","3.89720096111229","0.00145966301127495"
"1.160","Electrona antarctica - Electrona carlsbergi","3.39606819593816","0.0102541987634528"
"2.160","Electrona antarctica - Gymnoscopelus braueri","0.269871342347784","1"
"3.160","Electrona carlsbergi - Gymnoscopelus braueri","-3.17480370134292","0.0224906843097281"
"4.160","Electrona antarctica - Gymnoscopelus nicholsi","4.95633914026646","1.07750680077003e-05"
"5.160","Electrona carlsbergi - Gymnoscopelus nicholsi","1.84013270820958","0.98623134485414"
"6.160","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.76824072440186","2.7876246819675e-05"
"7.160","Electrona antarctica - Krefftichthys anderssoni","-0.86626340502889","1"
"8.160","Electrona carlsbergi - Krefftichthys anderssoni","-4.27814263673296","0.000282688874080212"
"9.160","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.15098681234923","1"
"10.160","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.76502454331716","1.22468938202049e-07"
"11.160","Electrona antarctica - Protomyctophum bolini","2.5919713084773","0.143141594662202"
"12.160","Electrona carlsbergi - Protomyctophum bolini","-0.919733771993092","1"
"13.160","Gymnoscopelus braueri - Protomyctophum bolini","2.35245550243307","0.279748815468787"
"14.160","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.73095449802234","0.0947267850056458"
"15.160","Krefftichthys anderssoni - Protomyctophum bolini","3.5034423147823","0.00688929181370382"
"1.161","Electrona antarctica - Electrona carlsbergi","1.858806986408","0.94581752749618"
"2.161","Electrona antarctica - Gymnoscopelus braueri","-0.165489618096649","1"
"3.161","Electrona carlsbergi - Gymnoscopelus braueri","-2.04186021247492","0.617480991811749"
"4.161","Electrona antarctica - Gymnoscopelus nicholsi","4.65746250986345","4.80196045924009e-05"
"5.161","Electrona carlsbergi - Gymnoscopelus nicholsi","2.90901196010213","0.0543859483518609"
"6.161","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.84839147007487","1.86699892561248e-05"
"7.161","Electrona antarctica - Krefftichthys anderssoni","-1.67036985365698","1"
"8.161","Electrona carlsbergi - Krefftichthys anderssoni","-3.50330038128102","0.00689296409143162"
"9.161","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.52455270758538","1"
"10.161","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.16869284425216","1.03285254445856e-08"
"11.161","Electrona antarctica - Protomyctophum bolini","3.04857578566631","0.0344893364624828"
"12.161","Electrona carlsbergi - Protomyctophum bolini","1.07942756527323","1"
"13.161","Gymnoscopelus braueri - Protomyctophum bolini","3.25608111388268","0.016944221282829"
"14.161","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.02854250866974","0.637573641121533"
"15.161","Krefftichthys anderssoni - Protomyctophum bolini","4.78063382146806","2.62115090842939e-05"
"1.162","Electrona antarctica - Electrona carlsbergi","1.55621050024856","1"
"2.162","Electrona antarctica - Gymnoscopelus braueri","0.800696995323405","1"
"3.162","Electrona carlsbergi - Gymnoscopelus braueri","-0.797330329728459","1"
"4.162","Electrona antarctica - Gymnoscopelus nicholsi","4.94418659620941","1.14693660631826e-05"
"5.162","Electrona carlsbergi - Gymnoscopelus nicholsi","3.45735739379147","0.00818251307753459"
"6.162","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.2902508229337","0.000267707149517435"
"7.162","Electrona antarctica - Krefftichthys anderssoni","-1.28719975533811","1"
"8.162","Electrona carlsbergi - Krefftichthys anderssoni","-2.82495758380051","0.070930313030651"
"9.162","Gymnoscopelus braueri - Krefftichthys anderssoni","-2.11519067708038","0.516205488260645"
"10.162","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.12205968313332","1.38560111963032e-08"
"11.162","Electrona antarctica - Protomyctophum bolini","3.32710189409522","0.013163141876126"
"12.162","Electrona carlsbergi - Protomyctophum bolini","1.65614703975729","1"
"13.162","Gymnoscopelus braueri - Protomyctophum bolini","2.55943120114499","0.157265408854525"
